drugname;count
ATORVASTATIN;0.027785660587775506
acetaMINOPHEN 650MG RECT SUPP;0.027715959952006132
MORPHINE 4 MG/1 ML 1 ML SYR;0.02744213602576932
GLUCAGON HCL (RDNA) 1 MG IJ SOLR;0.027387371240521957
LORazepam;0.027342563688955934
Sodium Chloride 0.9% 1,000 ML BAG;0.027287798903708572
FAMOTIDINE 20 MG TAB;0.026550963611289512
POLYETHYLENE GLYCOL 3350 UDPWD;0.02647628435867947
NORCO;0.026466327124998135
METOPROLOL TARTRATE 25 MG TAB;0.026172588731398643
3 ML VIAL : INSULIN REGULAR HUMAN 100 UNIT/ML IJ SOLN;0.026162631497717304
FAMOTIDINE 20 MG PO TABS;0.0260979094787886
DEXTROSE 50%;0.0259037434220025
MAGNESIUM OXIDE 400 MG TAB;0.025560218859996316
aspirin;0.025341159719006866
LISINOPRIL;0.02516690812958344
CHLORHEXIDINE GLUCONATE UD LIQ 15ML;0.02510716472749541
ENOXAPARIN SODIUM 40 MG/0.4ML SC SOLN;0.024813426333895917
MIDAZOLAM;0.024634196127631822
CLOPIDOGREL BISULFATE 75 MG PO TABS;0.024564495491862452
FUROSEMIDE 40 MG PO TABS;0.024529645173977765
473 ML  -  CHLORHEXIDINE GLUCONATE 0.12 % MT SOLN;0.024440030070845716
DUONEB;0.02420105646249359
2 ML : ONDANSETRON HCL 4 MG/2ML IV SOLN;0.024166206144608904
Ondansetron;0.024106462742520873
hydrALAZINE 20 MG/1 ML 1 ML INJ;0.02405667657411418
IVF (ml/hr);0.02404174072359217
SODIUM CHLORIDE 0.9% 1000 ML PB;0.02389736083521276
OXYCODONE-ACETAMINOPHEN 5-325 MG PO TABS;0.023872467751009416
hydrALAZINE;0.02345426393639319
Fentanyl (ml/hr);0.023419413618508505
PANTOPRAZOLE 40 MG EC TAB;0.023419413618508505
1 ML  -  HYDRALAZINE HCL 20 MG/ML IJ SOLN;0.02326009787960709
1000 ML  -  DEXTROSE 5 % IV SOLN;0.023225247561722402
ASPIRIN EC 81 MG PO TBEC;0.023175461393315708
DULCOLAX;0.0230310815049363
ONDANSETRON;0.023006188420732952
2 ML  -  FENTANYL CITRATE 0.05 MG/ML IJ SOLN;0.022996231187051613
Dexmedetomidine (ml/hr);0.022911594700760235
ASPIRIN 325 MG PO TABS;0.022856829915512872
INSULIN-GLARGINE *UNIT* INJ;0.022846872681831533
NORCO                                                                                                                                                                                                                                                          ;0.022677599709248777
potassium CHLORIDE 20 MEQ UD LIQ;0.022677599709248777
1000 ML FLEX CONT: SODIUM CHLORIDE 0.9 % IV SOLN;0.022617856307160743
Heparin (ml/hr);0.022239481427269874
Fentanyl (mcg/hr);0.022100080155731134
HEPARIN 5000 UNIT/ML 1ML INJ;0.022040336753643103
DEXTROSE 50%-WATER;0.022040336753643103
METOPROLOL TARTRATE;0.021955700267351726
NOREPINEPHRINE 8 MG in 250mL NS;0.02168187634111491
SODIUM CHLORIDE;0.021661961873752234
MORPHINE SULFATE;0.021637068789548887
1 ML  -  HYDROMORPHONE HCL 1 MG/ML IJ SOLN;0.021437924115922116
DILAUDID;0.021432945499081445
FUROSEMIDE 10 MG/1 ML 2ML SDV INJ;0.02124375805913601
Zofran;0.02081559701083845
Tylenol;0.020701088823503053
MAGNESIUM SULFATE 2 G IN NS PREMIX;0.0206612598887777
SODIUM CHLORIDE 0.9% 250 ML LVP;0.020561687551964313
SODIUM CHLORIDE 0.9 % IV SOLP;0.020551730318282974
30 ML CUP : ALUM & MAG HYDROXIDE-SIMETH 200-200-20 MG/5ML PO SUSP;0.020536794467760966
3 ML  -  IPRATROPIUM-ALBUTEROL 0.5-2.5 (3) MG/3ML IN SOLN;0.02035756426149687
Amiodarone (ml/hr);0.020337649794134195
HYDROmorphone;0.020103654802622734
DUONEB 3 MG-0.5 MG/3 ML UD INH SOLN;0.020033954166853364
LEVAQUIN;0.019949317680561986
ONDANSETRON HCL (PF) 4 MG/2 ML INJ SOLN;0.01986468119427061
midazolam;0.019819873642704582
ALBUTEROL                                                                                                                                                                                                                                                      ;0.019819873642704582
ZOLPIDEM TARTRATE 5 MG PO TABS;0.019521156632264423
NSS infusion;0.019506220781742415
ATORVASTATIN CALCIUM 40 MG PO TABS;0.019491284931220407
ZOSYN;0.0194763490806984
INSULIN HUMAN REGULAR;0.019411627061769698
LIPITOR                                                                                                                                                                                                                                                        ;0.019356862276522335
PROPOFOL 10 MG/1 ML 100ML SDV INJ;0.019262268556549618
FUROSEMIDE 10 MG/1 ML 4ML SDV INJ;0.019242354089186942
LEVOTHYROXINE SODIUM                                                                                                                                                                                                                                           ;0.019137803135532885
famotidine;0.019023294948197492
potassium CHLORIDE 10 mEq i;0.018873936442977413
GLUCAGON;0.01881419304088938
LIPITOR;0.018699684853553986
4 ML  -  FUROSEMIDE 10 MG/ML IJ SOLN;0.01865985591882863
COREG;0.018620026984103276
OXYCODONE HCL 5 MG PO TABS;0.018575219432537253
vancomycin;0.018575219432537253
DEXTROSE 50 % IV SOLN;0.018311352739981777
BENADRYL;0.01807735774847032
pantoprazole;0.01793297786009091
SODIUM CHLORIDE 0.9% 500 ML LVP;0.017893148925365556
LORazepam 2 MG/1 ML 1 ML INJ;0.01784834137379953
FENTANYL CITRATE;0.01777864073803016
FENTANYL CITRATE (PF) 50 MCG/ML INJ SOLN;0.017733833186464137
DOCUSATE SODIUM 100 MG CAP;0.01770396148542012
METFORMIN HCL                                                                                                                                                                                                                                                  ;0.017644218083332087
ASPIRIN (BABY ASA) 81 MG TAB;0.01755460298020004
OMEPRAZOLE                                                                                                                                                                                                                                                     ;0.01749983819495268
TRAMADOL HCL 50 MG PO TABS;0.017360436923413936
SODIUM CHLORIDE 0.9 % IJ SOLN;0.017300693521325905
VANCOCIN;0.017255885969759882
HEPARIN (PORCINE) 5,000 UNIT/ML INJECTION : 1 ML VIAL;0.017245928736078543
ECOTRIN EC;0.01713142054874315
VERSED;0.01711150608138047
KLOR-CON;0.017036826828770432
ONDANSETRON HCL (PF) 4 MG/2 ML INJECTION 2 ML VIAL;0.017016912361407753
PANTOPRAZOLE 40 MG INJ;0.016912361407753696
MIDAZOLAM HCL;0.016837682155143658
K PHOS MONO-SOD PHOS DI & MONO 155-852-130 MG PO TABS;0.016787895986736964
AMLODIPINE BESYLATE 5 MG PO TABS;0.01675304566885228
ACETAMINOPHEN  325 MG ORAL TAB;0.016668409182560903
Lasix;0.016633558864676216
MAGNESIUM SULF 2 G/50 ML NS;0.016618623014154208
METOPROLOL TARTRATE 50 MG PO TABS;0.01646428589209346
Heparin (units/hr);0.016439392807890113
LANTUS                                                                                                                                                                                                                                                         ;0.01643441419104944
250 ML FLEX CONT : SODIUM CHLORIDE 0.9 % IV SOLN;0.01638462802264275
PANTOPRAZOLE 40 MG TABLET,DELAYED RELEASE;0.016349777704758064
PLAVIX                                                                                                                                                                                                                                                         ;0.01628505568582936
ALBUTEROL 2.5 MG/3 ML UD INH SOLN;0.016190461965856644
PIPERACILLIN SOD-TAZOBACTAM SO 3-0.375 G IV SOLR;0.016115782713246606
1 ML VIAL: HEPARIN SODIUM (PORCINE) 5000 UNIT/ML IJ SOLN;0.015911659422779164
FUROSEMIDE 20 MG PO TABS;0.015901702189097824
heparin (porcine);0.015886766338575817
METOPROLOL SUCCINATE                                                                                                                                                                                                                                           ;0.015876809104894477
COREG                                                                                                                                                                                                                                                          ;0.015832001553328454
METHYLPREDNISOLONE SODIUM SUCC 125 MG IJ SOLR;0.015807108469125107
10 ML CUP : MAGNESIUM HYDROXIDE 2400 MG/10ML PO SUSP;0.01570753613231172
20 ML  -  LIDOCAINE HCL 1 % IJ SOLN;0.01570753613231172
APRESOLINE;0.01563783549654235
INSULIN REGULAR HUMAN 100 UNIT/ML IJ SOLN;0.015598006561816997
METOPROLOL;0.015593027944976327
REGLAN;0.015583070711294987
bisacodyl;0.01549345560816294
heparin;0.015453626673437585
PROTONIX                                                                                                                                                                                                                                                       ;0.0154187763555529
DEXTROSE 5% IN WATER (D5W) IV : 1000 ML BAG;0.015388904654508885
fentaNYL citrate (PF);0.015334139869261522
Phenylephrine (ml/hr);0.01527439646717349
Dextrose 50%;0.015254481999810813
FOLIC ACID 1 MG PO TABS;0.015224610298766797
HEPARIN SOD (PORCINE);0.015179802747200773
SODIUM CHLORIDE 0.9 % IV : 500 ML;0.015159888279838095
AMIODARONE HCL 200 MG PO TABS;0.01511508072827207
magnesium sulfate;0.0150453800925027
furosemide;0.015035422858821363
SIMVASTATIN                                                                                                                                                                                                                                                    ;0.015030444241980693
POTASSIUM CHLORIDE 40 MEQ/100 ML IV PIGGY BACK : 100 ML BAG;0.015010529774618015
SODIUM CHLORIDE 0.9 % IV SOLN;0.014985636690414668
Nicardipine (ml/hr);0.014965722223051993
MAGNESIUM HYDROXIDE;0.014935850522007976
2 ML: ONDANSETRON HCL 4 MG/2ML IJ SOLN;0.014846235418875928
ONDANSETRON 4 MG PO TBDP;0.014836278185194588
DEXTROSE 5%-NACL 0.9%;0.01482134233467258
VANCOmycin 1 GM in NS 250 mL IVPB;0.014781513399947226
CARVEDILOL;0.014721769997859195
MILK OF MAGNESIA UD LIQ 30 ML;0.014706834147337186
DIPHENHYDRAMINE HCL;0.01467696244629317
VANCOMYCIN HCL IN DEXTROSE 1 GM/200ML IV SOLN;0.014497732240029076
INSULIN (REGULAR) 100 UNITS in 1;0.01446288192214439
acetaminophen (TYLENOL) tab 650 mg;0.014418074370578366
MIRALAX;0.014343395117968326
DIPHENHYDRAMINE HCL 25 MG PO CAPS;0.014303566183242971
acetaminophen (TYLENOL) tablet 650 mg;0.014288630332720964
GABAPENTIN                                                                                                                                                                                                                                                     ;0.014278673099039624
10 ML  -  CALCIUM GLUCONATE 10 % IV SOLN;0.014278673099039624
AMLODIPINE BESILATE                                                                                                                                                                                                                                            ;0.014263737248517616
ATORVASTATIN CALCIUM                                                                                                                                                                                                                                           ;0.014243822781154939
VANCOMYCIN HCL 10 G IV SOLR;0.014233865547473601
PREDNISONE 20 MG PO TABS;0.014233865547473601
IPRATROPIUM-ALBUTEROL 0.5-2.5 (3) MG/3ML IN SOLN;0.014228886930632931
PRINIVIL;0.014223908313792262
DIPRIVAN;0.014069571191731514
WARFARIN SODIUM 5 MG PO TABS;0.014049656724368836
ONDANSETRON (PF);0.014009827789643482
Dexmedetomidine (mcg/kg/hr);0.013994891939121474
ASPIR 81                                                                                                                                                                                                                                                       ;0.013979956088599465
SYNTHROID;0.013955063004396119
LANTUS;0.013940127153874111
PREDNISONE                                                                                                                                                                                                                                                     ;0.01387540513494541
labetalol;0.013820640349698047
LEVOFLOXACIN 750 mg in D5W 150mL;0.01380570449917604
Midazolam (ml/hr);0.013765875564450684
INSULIN LISPRO;0.013691196311840645
propofol;0.01364638876027462
NORVASC;0.013621495676071274
2 ML  -  FAMOTIDINE 10 MG/ML IV SOLN;0.013611538442389935
AMLODIPINE BESYLATE 10 MG PO TABS;0.013601581208708597
HEPARIN 5,000 UNIT/ML;0.013596602591867927
NovoLOG;0.013596602591867927
NORVASC                                                                                                                                                                                                                                                        ;0.013531880572939225
GABAPENTIN;0.013521923339257887
1000 ML  -  LACTATED RINGERS IV SOLN;0.01350698748873588
1 ML  -  HEPARIN SODIUM (PORCINE) 5000 UNIT/ML IJ SOLN;0.013452222703488517
10 ML VIAL : INSULIN REGULAR HUMAN 100 UNIT/ML IJ SOLN;0.013417372385603832
50 ML FLEX CONT : MAGNESIUM SULFATE 4% IJ SOLN;0.013417372385603832
PROVENTIL,VENTOLIN;0.013367586217197138
Sodium Chloride 0.9% 1,000 mL;0.01335265036667513
atorvastatin;0.013332735899312453
XANAX;0.013292906964587098
ONDANSETRON 4 MG PO TAB-DISPERSE;0.01328792834774643
chlorHEXIDINE (PERIOGARD) 0.12 % oral rinse 15 mL;0.01328294973090576
ondansetron (ZOFRAN) inj 4 mg;0.01327797111406509
VITAMINS/MINERALS PO TABS;0.01327299249722442
ZOSYN 3.375 GRAM in NS 100 mL IVPB;0.013253078029861743
ONDANSETRON HCL;0.013238142179339735
INSULIN ASPART 100 UNIT/ML SC SOLN;0.01319831324461438
amiodarone;0.013188356010933043
PLAVIX;0.013173420160411035
MIV (ml/hr);0.013153505693048358
COUMADIN                                                                                                                                                                                                                                                       ;0.013034018888872293
INSULIN REG 100 UNITS/100 ML;0.0129842327204656
folic acid;0.012929467935218238
ACETAMINOPHEN 500 MG PO TABS;0.012924489318377568
LACTATED RINGERS 1000 ML LVP;0.012899596234174221
HYDRALAZINE HCL;0.012889639000492883
ONDANSETRON HCL 4 MG PO TABS;0.012884660383652213
predniSONE;0.012884660383652213
250 ML  -  SODIUM CHLORIDE 0.9 % IV SOLN;0.012864745916289536
GLUCAGON (HUMAN RECOMBINANT);0.01283985283208619
PRILOSEC                                                                                                                                                                                                                                                       ;0.01283487421524552
GlucaGen;0.012800023897360836
2 ML VIAL : MIDAZOLAM HCL 2 MG/2ML IJ SOLN;0.012750237728954141
PANTOPRAZOLE SOD;0.012745259112113473
cefTRIAXone;0.012730323261591465
2 ML  -  METOCLOPRAMIDE HCL 5 MG/ML IJ SOLN;0.012695472943706779
METOPROLOL 1 MG/ML 5ML SDV INJ;0.012630750924778078
HEPARIN;0.012625772307937409
CLOPIDOGREL 75 MG TAB;0.012620793691096739
morPHINe;0.012620793691096739
FUROSEMIDE                                                                                                                                                                                                                                                     ;0.012595900606893393
POLYETHYLENE GLYCOL 3350 17 GRAM ORAL PWPK;0.012590921990052724
Amiodarone (mg/min);0.012575986139530716
5 G  -  LIDOCAINE-PRILOCAINE 2.5-2.5 % EX CREA;0.012551093055327369
BUMINATE;0.012546114438486699
500 ML FLEX CONT EXCEL : SODIUM CHLORIDE 0.9 % IV SOLN;0.01254113582164603
HYDROMORPHONE (PF)  1 MG/ML INJ SYRINGE;0.012496328270080006
zolpiDEM 5 MG TAB;0.012491349653239336
MORPHINE 5 MG/ML INJECTION : 1 ML VIAL;0.012471435185876659
MULTIVITAMIN                                                                                                                                                                                                                                                   ;0.012416670400629297
HYDROmorphone 1 MG/1 ML SYR;0.012411691783788628
MILK OF MAGNESIA;0.012381820082744611
LORazepam 0.5 MG TAB;0.01232207668065658
niCARdipine 40 MG in 200 mL NS RTU-;0.012317098063815911
37.5 G TUBE : DEXTROSE (DIABETIC USE) 40 % PO GEL;0.012282247745931226
sodium chloride 0.9 % flush peripheral lok 3 mL;0.012267311895409217
ASPIRIN 81 MG EC TAB;0.012262333278568549
DOCUSATE SODIUM 250 MG ORAL CAP;0.012252376044887209
Diltiazem (ml/hr);0.012142846474392484
ASPIRIN EC;0.012142846474392484
hEParin inj 5,000 Units;0.012127910623870477
HYDROMORPHONE HCL;0.01210301753966713
Colace;0.01209803892282646
2 ML VIAL : FENTANYL CITRATE 0.05 MG/ML IJ SOLN;0.012093060305985791
LORAZEPAM 0.5 MG PO TABS;0.012078124455463784
GABAPENTIN 300 MG PO CAPS;0.012058209988101106
CLONIDINE HCL 0.1 MG PO TABS;0.012058209988101106
LISINOPRIL 10 MG PO TABS;0.012058209988101106
LOPRESSOR                                                                                                                                                                                                                                                      ;0.012048252754419767
HEPARIN, PORCINE (PF) 5000 UNIT/0.5 ML INJ SYRINGE;0.01202335967021642
Midazolam (mg/hr);0.012008423819694412
LORAZEPAM 1 MG PO TABS;0.012003445202853744
ATROPINE 0.1 MG/ML INJ SYRINGE;0.01195365903444705
NaCl 0.9% MBP;0.011943701800765712
1 ML  -  LORAZEPAM 2 MG/ML IJ SOLN;0.011928765950243704
SODIUM CHLORIDE 0.9% 500 ML PB;0.011908851482881027
TAMSULOSIN HCL 0.4 MG PO CAPS;0.011903872866040357
OXYCODONE   5 MG ORAL TAB;0.01188395839867768
Pepcid;0.01187400116499634
1000 ml flex cont : sodium chloride 0.9 % iv soln;0.011844129463952325
Ativan;0.01180430052922697
ALBUTEROL SULFATE (2.5 MG/3ML) 0.083% IN NEBU;0.011784386061864292
DEXTROSE 50% ABBOJECT;0.0117345998934576
ANCEF;0.0117345998934576
CEFAZOLIN 2 GM IN NS 100 ML IVPB (REPACKAGE);0.011684813725050907
Nicardipine (mg/hr);0.011625070322962875
ZOFRAN ODT;0.01159022000507819
Insulin Aspart;0.011570305537715512
LACTATED RINGERS IV : 1000 ML BAG;0.011550391070352835
LEVOFLOXACIN IN D5W 750 MG/150ML IV SOLN;0.011545412453512165
1 ML VIAL : DEXAMETHASONE SODIUM PHOSPHATE 4 MG/ML IJ SOLN;0.011485669051424133
GLUCOSE 40% GEL;0.011475711817742795
POTASSIUM CHLORIDE ER;0.011460775967220787
ALBUTEROL/IPRATROPIUM;0.011455797350380117
BAYER CHEWABLE;0.011425925649336102
LORAZEPAM 2 MG/ML IJ SOLN;0.011396053948292085
diphenhydrAMINE;0.011371160864088738
ACETAMIN/HYDROCODON 325MG/5MG;0.0112964816114787
HYDROCHLOROTHIAZIDE                                                                                                                                                                                                                                            ;0.011251674059912675
Dilaudid;0.011246695443072005
50 ML FLEX CONT: MAGNESIUM SULFATE 40 MG/ML IJ SOLN;0.011231759592549998
1 ML  -  DIPHENHYDRAMINE HCL 50 MG/ML IJ SOLN;0.011226780975709328
CARVEDILOL 3.125 MG PO TABS;0.011196909274665313
diphenhydrAMINE 50 MG/1 ML 1 ML INJ;0.011172016190461966
1000 ML : LACTATED RINGERS IV SOLN;0.011172016190461966
LACTULOSE 20 GRAM/30 ML UD LIQ;0.01114214448941795
LISINOPRIL 20 MG PO TABS;0.011112272788373933
LACTATED RINGERS IV SOLP;0.011092358321011256
MORPHINE;0.011082401087329918
Dopamine (ml/hr);0.011077422470489248
INSULIN ASPART;0.01106746523680791
Vasopressin (ml/hr);0.011042572152604563
ACETAMINOPHEN 1,000 MG/100 ML (10 MG/ML) IV SOLN;0.011032614918923225
ADVAIR DISKUS                                                                                                                                                                                                                                                  ;0.011032614918923225
albuterol-ipratropium (DUONEB) inhalation solution 3 mL;0.011032614918923225
GLYCOPYRROLATE;0.011027636302082556
DEXMEDETOMIDINE 200 MCG in 50 mL NS;0.011002743217879208
BUFFERED LIDOCAINE 1%;0.0109878073673572
POTASSIUM CHLORIDE 10 MEQ/100ML IV SOLN;0.010967892899994523
INSULIN LISPRO 100 UNITS/ML SUBQ SOLN;0.010967892899994523
lisinopril;0.010962914283153853
3 ML PLAS CONT: IPRATROPIUM-ALBUTEROL 0.5-2.5 (3) MG/3ML IN SOLN;0.010947978432631846
ALPRAZOLAM 0.25 MG PO TABS;0.01091810673158783
SODIUM CHLORIDE 0.9% 1,000 ML BAG;0.010908149497906491
ceFAZolin;0.010863341946340468
500 ML FLEX CONT : SODIUM CHLORIDE 0.9 % IV SOLN;0.010853384712659129
SYNTHROID                                                                                                                                                                                                                                                      ;0.01084840609581846
20 ML  -  LABETALOL HCL 5 MG/ML IV SOLN;0.010818534394774443
FENTANYL STANDARD INFUSION 10 MCG/ML PREMIX;0.010783684076889758
docusate sodium (COLACE) cap 100 mg;0.010778705460049089
OPTIRAY 320;0.010733897908483066
COLACE                                                                                                                                                                                                                                                         ;0.010709004824279719
ALBUTEROL SULFATE (5 MG/ML) 0.5% IN NEBU;0.010684111740076371
ALBUTEROL SULF;0.010639304188510348
oxyCODONE;0.010629346954829009
magnesium sulfate 1 g in d5w 100mL **LOCKED DOSE;0.01062436833798834
Sodium Chloride 0.9%;0.010599475253784994
ALBUMIN 25% 100 ML INJ;0.010594496636944324
TYLENOL                                                                                                                                                                                                                                                        ;0.010564624935900309
METHYLPREDNISOLONE SODIUM SUCC 40 MG IJ SOLR;0.010539731851696961
Nitroglycerin (ml/hr);0.010519817384334284
PERCOCET;0.010519817384334284
LIDOCAINE HCL 1%;0.010519817384334284
SENNA/DOCUSATE SODIUM;0.010489945683290269
MAGNESIUM OXIDE;0.010489945683290269
LEVETIRACETAM 500 MG PO TABS;0.010470031215927591
Propofol ();0.010440159514883574
DEXT 5%-NACL 0.45% 1000 ML LVP;0.010420245047520899
Diltiazem (mg/hr);0.010410287813839559
albuterol;0.010400330580158221
ATORVASTATIN CALCIUM 20 MG PO TABS;0.010375437495954874
ALBUMIN 5% 250 ML INJ;0.010370458879114204
PREDNISONE 10 MG PO TABS;0.010360501645432866
ATORVASTATIN CALCIUM 10 MG PO TABS;0.010355523028592196
SENNOSIDES;0.010345565794910859
PNEUMOCOCCAL POLYSACCHARIDES;0.010340587178070189
NEURONTIN                                                                                                                                                                                                                                                      ;0.010335608561229519
ALBUMIN HUMAN 5%;0.01033062994438885
2 ML  -  PROCHLORPERAZINE EDISYLATE 5 MG/ML IJ SOLN;0.010290801009663494
SOLU-MEDROL;0.010280843775982157
DEXAMETHASONE 4 MG/1ML INJECTION;0.010275865159141487
Nitroglycerin (mcg/min);0.010265907925460149
ATROVENT;0.010250972074938141
HEPARIN SODIUM (PORCINE) 5000 UNIT/ML IJ SOLN;0.010231057607575464
PREDNISONE;0.010226078990734794
ALBUTEROL CONCENTRATED 0.5%;0.010211143140212786
ATORVASTATIN CALCIUM 80 MG PO TABS;0.010206164523372117
NS (ml/hr);0.010191228672850109
MIDAZOLAM (PF) 1 MG/1 ML 2 ML INJ;0.01018625005600944
MAGNESIUM SULFATE IN D5W 1 GRAM/100 ML IV PIGGY BACK : 100 ML;0.010171314205487432
amLODIPine;0.010166335588646762
GLUCOSE;0.010161356971806092
NEURONTIN;0.010151399738124754
4 ML VIAL : FUROSEMIDE 10 MG/ML IJ SOLN;0.010081699102355384
LISINOPRIL 5 MG PO TABS;0.010051827401311367
NALOXONE 0.4 MG/ML INJ SOLN;0.010002041232904674
ipratropium-albuterol;0.009992083999223337
ROCEPHIN;0.009992083999223337
SODIUM BICARBONATE 8.4%;0.009992083999223337
methylPREDNISolone 40 MG INJ;0.009982126765541997
ACETAMINOPHEN 325 MG TABLET;0.00997216953186066
LIDOCAINE HCL 1 % INJ SOLN;0.00996221229817932
oxyCODONE 5 MG TAB;0.009952255064497982
SODIUM CHLORIDE BACTERIOSTATIC 0.9 % INJ SOLN;0.009917404746613297
LIDOCAINE-TRANSPARENT DRESSING 4 % EXTERNAL KIT;0.00989251166240995
DEXTROSE 50 % IN WATER (D50W) IV SYRINGE;0.009877575811887942
CHLORHEXIDINE GLUCONATE 0.12%;0.009847704110843925
K-DUR;0.009842725494003257
DIAZEPAM;0.009842725494003257
atropine;0.009837746877162587
K-Dur 20;0.00981783240979991
AMLODIPINE BESYLATE;0.009802896559277902
NITROGLYCERIN 0.4 MG(1/150) SL TAB;0.009797917942437232
NS 1,000 mL;0.009753110390871208
10 ML  -  INSULIN GLARGINE 100 UNIT/ML SC SOLN;0.009718260072986522
2 ML VIAL : METOCLOPRAMIDE HCL 5 MG/ML IJ SOLN;0.009708302839305185
OXYCODONE IR;0.00966847390457983
enoxaparin;0.00965851667089849
PROMETHAZINE 25 MG/1 ML 1ML SDV INJ;0.00965851667089849
Vasopressin (units/min);0.009653538054057822
NITROGLYCERIN;0.009648559437217152
MagOx 400;0.009613709119332467
levothyroxine;0.009578858801447782
